index;Wind_east;Wind_swest;Wind_north;Wind_middle
619;0,39344;0,5882;0,47705;0,48541
620;0,3575925;0,5483975;0,39344;0,39344
621;0,235225;0,36319;0,33037;0,3482925
622;0,1068105;0,1791425;0,145357;0,14173325
623;0,151735;0,2318275;0,22333;0,202935
624;0,1808425;0,3038275;0,26574;0,288145
625;0,3441525;0,53279;0,480385;0,502135
626;0,3952975;0,5732825;0,515575;0,527215
627;0,65027;0,8931675;0,8381025;0,774295
628;0,850725;0,9963275;0,9774125;0,96555
629;0,96555;1;0,9973775;0,9986
630;0,994915;1;1;1
631;0,9998375;1;1;1
632;0,9972025;1;1;1
633;1;1;1;1
634;1;1;1;1
635;1;1;1;1
636;1;1;1;1
637;1;1;1;1
638;1;1;1;1
639;1;1;1;1
640;1;1;1;1
641;1;1;1;1
642;1;0,7333325;1;1
643;1;1;1;1
644;1;1;1;1
645;1;1;1;1
646;1;1;1;1
647;1;1;1;1
648;1;1;1;1
649;1;1;1;1
650;1;1;1;1
651;1;1;1;1
652;1;1;1;1
653;1;0,766665;0,8;1
654;1;1;1;1
655;1;1;1;1
656;1;1;1;1
657;1;1;1;1
658;0,997725;0,99772;0,997725;0,979425
659;0,9500375;0,9159475;0,9473;0,79889
660;0,95095;0,9388475;0,94;0,76721
661;0,9112025;0,755785;0,8202;0,5999
662;0,94;0,9083225;0,9359675;0,7520625
663;0,9330875;0,9054425;0,9198425;0,746325
664;0,7368175;0,5754075;0,7224575;0,488425
665;0,56066;0,3060675;0,44082;0,2769425
666;0,62951;0,3849175;0,5352475;0,33848
667;0,9025625;0,8399025;0,8881625;0,7012425
668;0,85294;0,7409225;0,8490375;0,62293
669;0,466755;0,2943475;0,42858;0,2577375
670;0,54115;0,31503;0,39344;0,27918
671;0,415735;0,2420225;0,2836625;0,208375
672;0,42967;0,3038275;0,359235;0,287805
673;0,6742625;0,53279;0,6680325;0,502135
674;0,7018025;0,5654775;0,6329525;0,5244275
675;0,79889;0,833825;0,8420875;0,69262
676;0,732785;0,6742625;0,732785;0,5665925
677;0,54115;0,419915;0,48541;0,361495
678;0,42131;0,27679;0,3732775;0,25902
679;0,5882;0,4852625;0,5216425;0,4139875
680;0,76721;0,56066;0,7431125;0,56066
681;0,6398375;0,5483975;0,5882;0,471475
682;0,518855;0,3903725;0,47705;0,3575925
683;0,3665575;0,246205;0,329575;0,22503
684;0,1808425;0,10270425;0,12342575;0,08659975
685;0,2165325;0,11961325;0,1534275;0,08459
686;0,242025;0,13772825;0,15705;0,08459
687;0,148595;0,08459;0,10029025;0,0616395
688;0,105233;0,0890175;0,097873;0,05568
689;0,3204;0,2276225;0,2386225;0,2187325
690;0,2926225;0,2114325;0,2471225;0,19104
691;0,2515425;0,15705;0,15705;0,151735
692;0,15773;0,1049585;0,15705;0,085073
693;0,18424;0,17009;0,1825425;0,140333
694;0,4407125;0,3983925;0,4178675;0,3691925
695;0,80071;0,873345;0,8414475;0,7668925
696;0,9828875;0,9993875;0,997295;0,99438
697;0,989215;0,9988625;0,9983375;0,9890625
698;0,9026225;0,9555125;0,952775;0,8334475
699;0,92253;0,9500375;0,9330875;0,8593675
700;0,6760375;0,700565;0,7075175;0,5857375
701;0,33869;0,277285;0,30455;0,232135
702;0,301585;0,25494;0,25902;0,1910375
703;0,2199325;0,15943;0,20271;0,126858
704;0,28142;0,2318275;0,2558475;0,1774425
705;0,242025;0,170645;0,1825425;0,148595
706;0,134103;0,090884;0,09692425;0,07005475
707;0,05169425;0,02748625;0,03368325;0,02054075
708;0,02319675;0,0099017;0,01319325;0,0099017
709;0,038689;0,03160675;0,03806925;0,0209835
710;0,038689;0,03337725;0,03786275;0,012131
711;0,02541;0,012131;0,01295725;0,012131
712;0,0355905;0,01295725;0,01443275;0,012131
713;0,038689;0,03786275;0,03860025;0,02541
714;0,08551475;0,05765275;0,05837725;0,04871475
715;0,223315;0,2218675;0,227785;0,2005925
716;0,139692;0,127614;0,131878;0,105716
717;0,21313;0,22387;0,22163;0,1959225
718;0,352215;0,383585;0,32847;0,344
719;0,27037;0,26411;0,262155;0,2359125
720;0,4978525;0,6137525;0,4939675;0,4954125
721;0,56066;0,6673775;0,56066;0,56066
722;0,54115;0,703485;0,638075;0,5437525
723;0,2993475;0,29265;0,30455;0,24958
724;0,28142;0,25902;0,25902;0,25868
725;0,2012375;0,18424;0,1995375;0,16533
726;0,15705;0,10270425;0,1087425;0,085073
727;0,15773;0,13048;0,13048;0,10149825
728;0,2515425;0,2471225;0,2318275;0,2318275
729;0,25902;0,25902;0,25902;0,2335275
730;0,170645;0,170645;0,1825425;0,15705
731;0,134103;0,134103;0,1084365;0,092414
732;0,0541345;0,038694;0,03718575;0,02603825
733;0,01319325;0,00302733;0,005814178;0,00302733
734;0,012131;0,00098361;0,0108305;0,00098361
735;0,012131;0,001949733;0,012131;0,001949733
736;0,02496725;0,02006125;0,01655725;0,01315625
737;0,05169425;0,0601095;0,04863425;0,04418925
738;0,10029025;0,10029025;0,09425;0,08628075
739;0,21313;0,22333;0,22163;0,19834
740;0,1670225;0,2386225;0,224225;0,22334
741;0,05978725;0,074481;0,063007;0,05918275
742;0,038689;0,038689;0,038689;0,038689
743;0,038689;0,038689;0,038689;0,02319675
744;0,0510745;0,06134425;0,04360125;0,041951
745;0,006888978;0,006113043;0,007699453;0,006814203
746;0,05631525;0,062122;0,05842075;0,05709275
747;0,0601095;0,07923475;0,05016425;0,044809
748;0,04863425;0,05117075;0,04557425;0,037186
749;0,1658575;0,20685;0,1930475;0,194935
750;0,15705;0,204635;0,1961375;0,170645
751;0,1425575;0,15705;0,1449725;0,0995625
752;0,1649925;0,2096525;0,1864325;0,158785
753;0,05582575;0,064377;0,05837725;0,032296
754;0,01292775;0,03072125;0,03027875;0,009715825
755;0,0376265;0,07005475;0,05398925;0,02718025
756;0,038689;0,08459;0,038689;0,015672
757;0,04947975;0,0919175;0,0539485;0,0223935
758;0,207505;0,299575;0,2261725;0,19036325
759;0,25902;0,32847;0,25902;0,25902
760;0,2688775;0,3973425;0,3015875;0,27918
761;0,448285;0,644625;0,566395;0,5380325
762;0,719015;0,92733;0,8276875;0,8449675
763;0,5013125;0,79889;0,65705;0,568525
764;0,443605;0,76721;0,5882;0,4103475
765;0,56066;0,9035225;0,76721;0,584565
766;0,48541;0,7261325;0,598525;0,451965
767;0,3575925;0,51104;0,4439475;0,2523425
768;0,1433425;0,176513;0,1571075;0,0470295
769;0,0286575;0,04497275;0,03993975;0,004513705
770;0,005885225;0,011657975;0,01146;0,000637148
771;0,10088975;0,12115125;0,11758875;0,0385705
772;0,15705;0,1791425;0,15705;0,038689
773;0,15705;0,25902;0,22673;0,0639345
774;0,1774425;0,2836625;0,26574;0,10029025
775;0,4240425;0,6484475;0,5595675;0,37207
776;0,8605575;0,99508;0,962005;0,9238175
777;0,79025;0,98924;0,9500375;0,819655
778;0,8536075;0,9961525;0,9774125;0,8939225
779;0,94;0,9948375;0,9546;0,8157875
780;0,94;0,9997375;0,99475;0,934625
781;0,94;0,9998775;0,990735;0,80559
782;0,81905;0,99072;0,9485775;0,5966525
783;0,9857625;0,9999425;0,999215;0,957085
784;0,88405;0,9861625;0,946125;0,67361
785;0,46118;0,6663175;0,590655;0,19486
786;0,5160675;0,663935;0,5882;0,22673
787;0,672405;0,8586975;0,7431125;0,34098
788;0,2856925;0,3962625;0,354645;0,08292625
789;0,1244425;0,18424;0,16839;0,0187705
790;0,0728195;0,11305;0,076134;0,009344225
791;0,006508105;0,010497178;0,009169378;0,00016393
792;0,003027328;0,003770503;0,003770503;0
793;0,000704928;0,000868855;0,000868855;0
794;0;0;0;0
795;0;0;0;0
796;0;0;0;0
797;0;0;0;0
798;0;0;0;0
799;0;0;0;0
800;0,000540985;0,000737705;0,000737705;0,000278688
801;0,003027328;0,0108305;0,0097779;0,00098361
802;0,000868855;0,00469958;0,001664858;0,000868855
803;0;0,000786888;0,000131148;0
804;0;0;0;0
805;0;0,00042623;0,00042623;0
806;0;0,00016393;8,52E-05;1,64E-05
807;0,000943177;0,005999978;0,00302405;0,002420778
808;0,01131355;0,0355905;0,02408175;0,012131
809;0,00302733;0,015672;0,012131;0,005256805
810;0,00098361;0,00990165;0,01045905;0,00098361
811;0,00018032;0,00034426;0,000295083;0,00018032
812;0;0,000737705;0,000491803;0,000491803
813;0,000590173;0,00098361;0,000868855;0,000911477
814;0;0,000180328;6,55E-06;6,55E-06
815;0,000672125;0,006912533;0,005742045;0,003234968
816;0,006557377;0,0187705;0,01788525;0,012131
817;0,012131;0,038689;0,038689;0,012131
818;0,012131;0,038689;0,038689;0,012131
819;0,0358965;0,0677595;0,04333;0,0214935
820;0,081224;0,148595;0,13646925;0,111975
821;0,05322425;0,1039135;0,08889475;0,05245925
822;0,038689;0,0874885;0,04710425;0,038995
823;0,07923475;0,15536;0,12565;0,081224
824;0,082754;0,1541525;0,112365;0,079949
825;0,03976;0,0809255;0,04710425;0,02457575
826;0,0296785;0,06401775;0,05382725;0,02537325
827;0,2862225;0,4705975;0,36707;0,383245
828;0,264395;0,4324575;0,3060675;0,29729
829;0,25902;0,39344;0,25902;0,25902
830;0,17866;0,3262275;0,25664;0,1597775
831;0,0899025;0,170645;0,15026;0,05245925
832;0,13048;0,2318275;0,170645;0,07540975
833;0,148595;0,2527875;0,2313425;0,082295
834;0,045377;0,0918645;0,0579355;0,02089075
835;0,002710383;0,006508105;0,00377053;0,00037705
836;0,003584805;0,012142025;0,006371653;0,001314753
837;0,0307215;0,0677595;0,0355905;0,011871
838;0,0342625;0,07158475;0,038689;0,012131
839;0,0108305;0,02673775;0,015672;0,00377053
840;0,00098361;0,012131;0,012131;0,00098361
841;0,011142153;0,02606725;0,0192805;0,005154205
842;0,13038775;0,2498775;0,1783925;0,12721275
843;0,3265275;0,5216425;0,3777575;0,38328
844;0,2632;0,44918;0,39344;0,3015875
845;0,2993475;0,54115;0,443605;0,3015875
846;0,39344;0,7431125;0,6398375;0,5114225
847;0,3329525;0,546395;0,4383725;0,2976475
848;0,17043;0,238935;0,21498;0,091229
849;0,085073;0,15705;0,1328955;0,038689
850;0,09425;0,15705;0,15705;0,038689
851;0,15705;0,2471225;0,1825425;0,0639345
852;0,206335;0,3598325;0,264395;0,107535
853;0,3385475;0,5256075;0,44834;0,2536125
854;0,5483975;0,89554;0,7977875;0,5494425
855;0,4432575;0,6715625;0,58918;0,3221025
856;0,264395;0,359805;0,3060675;0,112365
857;0,25902;0,39344;0,288145;0,10029025
858;0,25902;0,39344;0,39344;0,15705
859;0,25902;0,54115;0,39344;0,192735
860;0,25902;0,56066;0,39344;0,15705
861;0,2769425;0,415735;0,39344;0,15705
862;0,364315;0,507705;0,39344;0,1783375
863;0,1978375;0,3083075;0,2769425;0,064843
864;0,25392;0,4012125;0,297105;0,1052565
865;0,3598325;0,5780025;0,443605;0,204635
866;0,5160675;0,7665225;0,6811475;0,3575925
867;0,5437525;0,76721;0,5882;0,3777575
868;0,33504;0,54316;0,4072675;0,1828525
869;0,135695;0,214585;0,182585;0,03680325
870;0,0639345;0,09425;0,08459;0,012131
871;0,038689;0,081224;0,07081975;0,0108305
872;0,018204;0,02748625;0,02673775;0,000786888
873;0,001664858;0,00469958;0,005256805;0
874;0,002469958;0,008043653;0,008043653;8,52E-05
875;0,012131;0,03027875;0,028951;0,00098033
876;0,0355905;0,05016425;0,038689;0,0108305
877;0,022754;0,04333;0,039454;0,005442703
878;0,09956225;0,16705675;0,1221135;0,05250275
879;0,2318275;0,3374325;0,25494;0,13772825
880;0,25902;0,39344;0,25902;0,18424
881;0,2245475;0,319995;0,2454225;0,1216375
882;0,07621275;0,1147875;0,0929215;0,02370675
883;0,207505;0,299575;0,2261725;0,11361325
884;0,22673;0,3105475;0,25664;0,11825225
885;0,09747025;0,147698;0,1289625;0,031601
886;0,0209835;0,04939925;0,0374425;0,004513705
887;0,0355905;0,07540975;0,038689;0,0108305
888;0,03674125;0,07158475;0,038689;0,012131
889;0,012308;0,0351475;0,03204925;0,00281678
890;0,0355905;0,07005475;0,038689;0,01178425
891;0,03674125;0,07158475;0,038689;0,012131
892;0,01292775;0,03559025;0,03249175;0,004327878
893;0,0376265;0,07693975;0,0593445;0,012131
894;0,05322425;0,0874885;0,08459;0,01788525
895;0,12565;0,18425;0,1740875;0,06852475
896;0,206335;0,2769425;0,25902;0,148595
897;0,2210775;0,353655;0,242025;0,1398375
898;0,0577735;0,10969475;0,0674745;0,025235
899;0,038689;0,038689;0,038689;0,012131
900;0,022754;0,04333;0,039454;0,008972775
901;0,07540975;0,13646925;0,1174785;0,0403825
902;0,08459;0,138935;0,08684425;0,03249175
903;0,07693975;0,143765;0,083825;0,0355905
904;0,0209835;0,0447705;0,035672;0,006718475
905;0,028331;0,04710425;0,038689;0,01178425
906;0,0111809;0,0266635;0,02452475;0,00377053
907;0,000848465;0,001801108;0,002469958;0,000213123
908;0,00098033;0,005628428;0,002841528;0,000796722
909;8,52E-05;0,000278688;0,00018032;6,55E-06
910;0;0;0;0
911;0;0;0;0
912;0;0,000491803;0;0
913;0,000229507;0,001057932;0,000262295;0,000213123
914;0,008043653;0,0254778;0,02366675;0,00822945
915;0,03027875;0,0616395;0,038689;0,01295725
916;0,055962;0,1111225;0,08869275;0,049056
917;0,1959125;0,31991;0,23545;0,2044175
918;0,0751085;0,13659875;0,111915;0,0694475
919;0,084284;0,15536;0,122025;0,07489975
920;0,06363925;0,1218075;0,07005475;0,03618225
921;0,008366203;0,02462475;0,021426;0,006185753
922;0,00098361;0,0091585;0,00377053;0,00098361
923;0,0002459;0,000786888;0,000327868;0,0002459
924;0;0;0;0
925;0;0;0;0
926;0;0;0;0
927;0,000295083;0,000737705;0,000540985;0,000295083
928;0,003213128;0,0108305;0,0091585;0,007486428
929;0,00302733;0,01611475;0,01443275;0,005628428
930;0,05842075;0,11635025;0,069966;0,060836
931;0,0601095;0,15705;0,08459;0,07540975
932;0,05322425;0,117195;0,0919175;0,04710425
933;0,12565;0,22673;0,21305;0,185045
934;0,18594;0,3598325;0,25902;0,25902
935;0,15705;0,3105475;0,242025;0,22673
936;0,09425;0,18424;0,1244425;0,08639775
937;0,07464475;0,1413525;0,08459;0,038995
938;0,12565;0,22673;0,148595;0,081224
939;0,112365;0,204635;0,15705;0,08459
940;0,08459;0,15705;0,112365;0,044809
941;0,08459;0,11840525;0,08459;0,038689
942;0,08459;0,148595;0,08459;0,038689
943;0,11743;0,2108475;0,16147675;0,0802095
944;0,447245;0,764965;0,589005;0,5549425
945;0,7259;0,9883625;0,876645;0,8939225
946;0,76721;0,9948375;0,94;0,83921
947;0,8536075;0,9997375;0,9774125;0,9646375
948;0,9435075;0,999995;0,998365;0,9917575
949;0,6519175;0,89058;0,8389825;0,61856
950;0,471475;0,76721;0,5882;0,3329525
951;0,443605;0,8046475;0,5882;0,2993475
952;0,535425;0,87602;0,72544;0,3921075
953;0,1773475;0,29553;0,24439;0,08767525
954;0,08459;0,15705;0,112365;0,015672
955;0,05981425;0,08736475;0,06928975;0,0100874
956;0,008366203;0,02009825;0,01788525;0,000426223
957;0,00098361;0,0091585;0,008786825;0
958;0,00040765;0,00098361;0,000495078;0
959;0,000953008;0,00284153;0,002466678;8,52E-05
960;0,00990165;0,027623;0,012131;0,00098033
961;0,008786825;0,02223725;0,01168525;0,00098361
962;0,0007541;0,001801108;0,001243708;0,000131148
963;0,002110758;0,003584805;0,003584805;0,000327868
964;0,0293815;0,054716;0,03293475;0,010273275
965;0,038689;0,08459;0,038689;0,012131
966;0,038689;0,08459;0,038689;0,012131
967;0,038689;0,08459;0,05551925;0,012131
968;0,02540975;0,05628425;0,038689;0,012131
969;0,038689;0,08459;0,0608745;0,015672
970;0,038689;0,08459;0,08459;0,038689
971;0,03600375;0,07005475;0,05016425;0,015672
972;0,004914855;0,015540975;0,012885225;0,002355203
973;0,00098361;0,00098361;0,00098361;8,52E-05
974;0,00414208;0,013027275;0,0138854;0,003395625
975;0,04553575;0,07168675;0,05781425;0,02098375
976;0,011956275;0,0250675;0,01965575;0,005256805
977;0,01443275;0,038789;0,028951;0,009344225
978;0,03860025;0,082652;0,038689;0,012131
979;0,015672;0,041494;0,02983625;0,012131
980;0,01655725;0,044809;0,038689;0,012131
981;0,06103525;0,1218475;0,0936365;0,047067
982;0,310075;0,542185;0,4251875;0,4221025
983;0,3687975;0,535575;0,5079025;0,48387
984;0,129583;0,228875;0,18523;0,094816
985;0,13395;0,23884;0,1815125;0,07816375
986;0,025847;0,047712;0,0380805;0,0111729
987;0,0355905;0,07311475;0,05854975;0,01205675
988;0,05245925;0,1051205;0,08459;0,02009825
989;0,09425;0,1791425;0,13048;0,0601095
990;0,15705;0,25902;0,15705;0,08459
991;0,1341025;0,2352225;0,15705;0,08459
992;0,202935;0,3374325;0,2471225;0,13772825
993;0,2688775;0,3973425;0,3015875;0,214025
994;0,392545;0,6434725;0,5216425;0,456045
995;0,443605;0,8161675;0,5882;0,56066
996;0,56066;0,94;0,76721;0,5985275
997;0,56066;0,94;0,76721;0,56066
998;0,6054125;0,9518625;0,76721;0,56066
999;0,73623;0,9865375;0,879525;0,604855
1000;0,490985;0,8296075;0,6352475;0,360885
1001;0,7236625;0,9714625;0,854555;0,620005
1002;0,939425;0,999995;0,990735;0,940105
1003;0,9500375;1;0,9965;0,9518625
1004;0,9985125;1;1;0,9993875
1005;1;1;1;1
1006;1;1;1;1
1007;1;1;1;1
1008;0,9999825;1;1;0,9986
1009;0,9633725;0,999545;0,99716;0,8103875
1010;0,511305;0,73851;0,657175;0,200787
1011;0,2074625;0,3168825;0,288145;0,03956825
1012;0,25834;0,38672;0,3575925;0,05092925
1013;0,26126;0,39344;0,2823175;0,040525
1014;0,38672;0,55905;0,43211;0,1052565
1015;0,5514775;0,82412;0,6157375;0,211355
1016;0,838645;0,99055;0,937665;0,503335
1017;0,9500375;1;0,99475;0,7568825
1018;0,896805;0,9985125;0,990735;0,6054125
1019;0,764915;0,9701125;0,9202075;0,42967
1020;0,5746575;0,9083225;0,76721;0,2769425
1021;0,7520625;0,956425;0,876645;0,380545
1022;0,876645;0,9972;0,9774125;0,5522975
1023;0,94;1;0,9546;0,56066
1024;0,9473;0,9999825;0,9938375;0,5876425
1025;0,7041875;0,9650925;0,8534625;0,334
1026;0,5601025;0,829945;0,7155725;0,224225
1027;0,351585;0,422985;0,3653025;0,06271175
1028;0,177845;0,2391675;0,21455;0,024613
1029;0,61457;0,8355675;0,7600775;0,3112225
1030;0,5013125;0,8190475;0,66241;0,2094525
1031;0,39344;0,705245;0,56066;0,15705
1032;0,39344;0,4776075;0,42967;0,09425
1033;0,39344;0,5601025;0,518855;0,148595
1034;0,39344;0,56066;0,479835;0,1401425
1035;0,443605;0,663935;0,56066;0,204635
1036;0,622625;0,8219275;0,7018;0,3015875
1037;0,844965;0,977945;0,9156225;0,525085
1038;0,9658725;0,999995;0,99659;0,812735
1039;0,9999425;1;1;0,99876
1040;1;1;1;0,99947
1041;0,99659;1;1;0,871235
1042;0,99475;1;1;0,76239
1043;0,9591625;1;0,9957725;0,5792475
1044;0,99755;1;0,9999425;0,9095025
1045;0,9998375;1;1;0,9774125
1046;0,994915;1;1;0,75758
1047;0,99475;1;0,99904;0,5882
1048;0,996675;1;1;0,8449675
1049;0,9609875;0,9998775;0,997725;0,5490175
1050;0,8248075;0,971235;0,9500375;0,3015875
1051;0,7293425;0,9083225;0,783825;0,224225
1052;0,411695;0,5042425;0,4559475;0,063007
1053;0,19324;0,2202075;0,2137725;0,0187705
1054;0,0809255;0,09425;0,0706175;0,002469958
1055;0,08408;0,09438875;0,083825;0,005814303
1056;0,0286575;0,022847;0,029918;0,00034426
1057;0,012131;0,001949733;0,012131;0
1058;0,01832775;0,0209465;0,02054075;0,000311475
1059;0,0677595;0,07693975;0,06852475;0,008601025
1060;0,08459;0,0639345;0,08459;0,012131
1061;0,143765;0,11719775;0,16219;0,03160675
1062;0,21313;0,15705;0,25902;0,0639345
1063;0,25902;0,18594;0,25902;0,08459
1064;0,25902;0,2926225;0,25902;0,08459
1065;0,25902;0,39344;0,25902;0,08459
1066;0,175745;0,3262275;0,21313;0,04710425
1067;0,15705;0,2769425;0,15705;0,038689
1068;0,151735;0,3892575;0,15705;0,038689
1069;0,085073;0,26544;0,106812;0,01649825
1070;0,134783;0,4257375;0,18765;0,04398275
1071;0,285145;0,761085;0,34639;0,13048
1072;0,4326875;0,9594825;0,55672;0,29523
1073;0,8183225;0,9999425;0,9472175;0,8142525
1074;0,5942625;0,972615;0,75758;0,478395
1075;0,81511;0,99666;0,9379875;0,734
1076;0,98994;1;0,9999425;0,9954275
1077;1;1;1;1
1078;1;1;1;1
1079;1;1;1;1
1080;1;1;1;1
1081;1;1;1;1
1082;1;1;1;1
1083;1;1;1;1
1084;1;1;1;1
1085;1;1;1;1
1086;1;1;1;1
1087;1;1;1;1
1088;1;1;1;1
1089;1;0,99889;1;1
1090;1;0,10111;0,616667;1
1091;1;0,68333425;1;1
1092;1;1;1;1
1093;1;1;1;1
1094;1;1;1;1
1095;1;0,52777675;1;1
1096;1;0,98889;1;1
1097;1;1;1;1
1098;1;1;1;1
1099;1;1;1;1
1100;1;1;1;1
1101;1;1;1;1
1102;1;1;1;0,997725
1103;1;1;1;0,99475
1104;1;1;1;0,9838
1105;1;1;1;0,94
1106;1;1;1;0,9083225
1107;1;1;1;0,5490175
1108;0,9953125;0,9998775;0,9978125;0,2513725
1109;0,94219;0,9876625;0,9500375;0,1128475
1110;0,96555;0,9972;0,9774125;0,200755
1111;0,99475;1;0,99475;0,25902
1112;0,9774125;0,9985125;0,990735;0,2301275
1113;0,8420875;0,9701125;0,9202075;0,1244425
1114;0,67082;0,7472525;0,732785;0,07311475
1115;0,42623;0,5090975;0,4718175;0,0320495
1116;0,182995;0,197035;0,189945;0,004897678
1117;0,447245;0,463215;0,4349475;0,04951225
1118;0,56066;0,598525;0,562035;0,0899025
1119;0,7259;0,8893;0,7837425;0,200755
1120;0,9238575;0,99666;0,9711475;0,3745
1121;0,994385;1;0,99979;0,649975
1122;0,99475;1;1;0,7259
1123;0,99475;1;1;0,56066
1124;0,99475;1;0,99545;0,56066
1125;0,99554;1;0,9993875;0,610005
1126;1;1;1;0,962005
1127;1;1;1;0,978325
1128;1;1;1;0,8392075
1129;0,99825;1;1;0,76721
1130;1;1;1;0,9067325
1131;1;1;1;0,999405
1132;0,9972875;1;1;0,740545
1133;0,99475;1;1;0,527215
1134;0,9838;1;1;0,39344
1135;0,94;1;1;0,350875
1136;0,9518625;0,9998375;0,9989775;0,3687975
1137;0,77304;0,94219;0,8389825;0,1777075
1138;0,9427775;0,978465;0,92294;0,4414275
1139;0,99979;1;0,999545;0,9481925
1140;1;1;1;1
1141;1;1;1;1
1142;1;1;1;0,9985125
1143;1;1;1;0,9993875
1144;1;1;1;0,9774125
1145;0,9992125;1;0,9962975;0,79889
1146;1;1;0,9999425;0,9067325
1147;1;1;1;0,999615
1148;1;1;1;1
1149;1;1;1;1
1150;1;1;1;1
1151;1;1;1;1
1152;1;1;1;0,9993
1153;0,9999825;1;1;0,7718975
1154;0,995205;1;0,9978125;0,3653025
1155;0,99475;1;0,996065;0,2993475
1156;0,9964125;1;1;0,4818025
1157;1;1;1;0,9095025
1158;1;1;1;0,9938375
1159;1;1;1;0,8486425
1160;0,99755;1;1;0,52154
1161;0,99475;1;0,9957725;0,3783175
1162;0,9964125;1;0,9999425;0,56282
1163;0,907755;0,997115;0,9691625;0,334
1164;0,76721;0,9473;0,8248075;0,170645
1165;0,76721;0,94;0,899685;0,18424
1166;0,67082;0,859365;0,76721;0,1244425
1167;0,56066;0,76721;0,76721;0,08459
1168;0,56066;0,7431125;0,5882;0,08459
1169;0,5355725;0,56066;0,56066;0,08459
1170;0,56066;0,691475;0,7018;0,148595
1171;0,56066;0,7431125;0,5882;0,11840525
1172;0,4616175;0,5298525;0,5079025;0,079949
1173;0,1561525;0,2097275;0,1634925;0,013477203
1174;0,08459;0,09425;0,08459;0,00098361
1175;0,08459;0,1051205;0,08459;0,00414208
1176;0,148595;0,15705;0,08459;0,012131
1177;0,12081925;0,15705;0,08459;0,012131
1178;0,0919175;0,1184025;0,095458;0,0087869
1179;0,22325;0,242025;0,2284275;0,02939375
1180;0,27261;0,3205575;0,18934;0,05535725
1181;0,6303425;0,83534;0,4680325;0,3575575
1182;0,76721;0,9482125;0,5732825;0,42131
1183;0,888165;0,9971;0,808115;0,65175
1184;0,505245;0,735875;0,499015;0,2580375
1185;0,3687975;0,4881975;0,42131;0,10391
1186;0,502135;0,7121275;0,7155725;0,2141525
1187;0,404085;0,554755;0,6398375;0,12633
1188;0,199985;0,3060675;0,42967;0,04710425
1189;0,1565675;0,2471225;0,3798475;0,03381975
1190;0,08072225;0,111855;0,21498;0,007300553
1191;0,02452475;0,041494;0,09425;0,00098361
1192;0,0293935;0,03806925;0,07770475;0,00097268
1193;0,004327955;0,007248003;0,02275425;6,01E-05
1194;0,006557377;0,012778;0,01965575;0,000295083
1195;0,038612;0,05840225;0,04710425;0,007486428
1196;0,10239975;0,14328;0,10601975;0,02762275
1197;0,02656275;0,04875625;0,02789075;0,005442603
