id;gas_2020;gas_2025;gas_2030;gas_2035;gas_2040;gas_2045;gas_2050
5106;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5107;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5108;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5109;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5110;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5111;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5112;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5113;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5114;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5115;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5116;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5117;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5118;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5119;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5120;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5121;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5122;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5123;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5124;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5125;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5126;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5127;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5128;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5129;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5130;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5131;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5132;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5133;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5134;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5135;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5136;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5137;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5138;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5139;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5140;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5141;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5142;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5143;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5144;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5145;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5146;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5147;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5148;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5149;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5150;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5151;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5152;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5153;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5154;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5155;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5156;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5157;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5158;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5159;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5160;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5161;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5162;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5163;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5164;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5165;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5166;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5167;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5168;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5169;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5170;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5171;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5172;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5173;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5174;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5175;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5176;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5177;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5178;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5179;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5180;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5181;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5182;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5183;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5184;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5185;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5186;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5187;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5188;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5189;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5190;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5191;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5192;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5193;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5194;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5195;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5196;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5197;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5198;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5199;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5200;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5201;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5202;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5203;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5204;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5205;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5206;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5207;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5208;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5209;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5210;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5211;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5212;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5213;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5214;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5215;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5216;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5217;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5218;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5219;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5220;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5221;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5222;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5223;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5224;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5225;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5226;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5227;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5228;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5229;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5230;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5231;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5232;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5233;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5234;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5235;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5236;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5237;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5238;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5239;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5240;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5241;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5242;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5243;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5244;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5245;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5246;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5247;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5248;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5249;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5250;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5251;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5252;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5253;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5254;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5255;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5256;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5257;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5258;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5259;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5260;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5261;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5262;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5263;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5264;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5265;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5266;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5267;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5268;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5269;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5270;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5271;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5272;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5273;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5274;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5275;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5276;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5277;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5278;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5279;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5280;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5281;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5282;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5283;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5284;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5285;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5286;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5287;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5288;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5289;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5290;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5291;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5292;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5293;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5294;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5295;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5296;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5297;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5298;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5299;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5300;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5301;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5302;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5303;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5304;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5305;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5306;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5307;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5308;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5309;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5310;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5311;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5312;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5313;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5314;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5315;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5316;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5317;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5318;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5319;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5320;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5321;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5322;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5323;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5324;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5325;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5326;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5327;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5328;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5329;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5330;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5331;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5332;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5333;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5334;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5335;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5336;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5337;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5338;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5339;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5340;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5341;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5342;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5343;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5344;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5345;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5346;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5347;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5348;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5349;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5350;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5351;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5352;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5353;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5354;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5355;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5356;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5357;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5358;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5359;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5360;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5361;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5362;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5363;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5364;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5365;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5366;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5367;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5368;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5369;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5370;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5371;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5372;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5373;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5374;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5375;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5376;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5377;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5378;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5379;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5380;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5381;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5382;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5383;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5384;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5385;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5386;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5387;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5388;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5389;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5390;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5391;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5392;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5393;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5394;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5395;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5396;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5397;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5398;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5399;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5400;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5401;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5402;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5403;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5404;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5405;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5406;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5407;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5408;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5409;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5410;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5411;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5412;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5413;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5414;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5415;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5416;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5417;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5418;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5419;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5420;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5421;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5422;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5423;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5424;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5425;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5426;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5427;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5428;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5429;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5430;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5431;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5432;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5433;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5434;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5435;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5436;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5437;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5438;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5439;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5440;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5441;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5442;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5443;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5444;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5445;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5446;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5447;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5448;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5449;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5450;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5451;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5452;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5453;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5454;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5455;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5456;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5457;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5458;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5459;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5460;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5461;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5462;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5463;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5464;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5465;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5466;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5467;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5468;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5469;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5470;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5471;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5472;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5473;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5474;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5475;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5476;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5477;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5478;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5479;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5480;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5481;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5482;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5483;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5484;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5485;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5486;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5487;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5488;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5489;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5490;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5491;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5492;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5493;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5494;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5495;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5496;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5497;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5498;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5499;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5500;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5501;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5502;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5503;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5504;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5505;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5506;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5507;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5508;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5509;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5510;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5511;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5512;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5513;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5514;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5515;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5516;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5517;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5518;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5519;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5520;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5521;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5522;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5523;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5524;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5525;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5526;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5527;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5528;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5529;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5530;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5531;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5532;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5533;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5534;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5535;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5536;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5537;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5538;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5539;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5540;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5541;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5542;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5543;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5544;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5545;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5546;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5547;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5548;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5549;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5550;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5551;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5552;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5553;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5554;38,128;34,66;22,56;22,56;22,5;19,9;17,32
5555;38,128;34,66;22,56;22,56;22,5;19,9;17,32
