;Biomass_2020;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050
462;35,6;35,6;35,6;35,6;35,6;35,6;35,6
463;35,6;35,6;35,6;35,6;35,6;35,6;35,6
464;35,6;35,6;35,6;35,6;35,6;35,6;35,6
465;35,6;35,6;35,6;35,6;35,6;35,6;35,6
466;35,6;35,6;35,6;35,6;35,6;35,6;35,6
467;35,6;35,6;35,6;35,6;35,6;35,6;35,6
468;35,6;35,6;35,6;35,6;35,6;35,6;35,6
469;35,6;35,6;35,6;35,6;35,6;35,6;35,6
470;35,6;35,6;35,6;35,6;35,6;35,6;35,6
471;35,6;35,6;35,6;35,6;35,6;35,6;35,6
472;35,6;35,6;35,6;35,6;35,6;35,6;35,6
473;35,6;35,6;35,6;35,6;35,6;35,6;35,6
474;35,6;35,6;35,6;35,6;35,6;35,6;35,6
475;35,6;35,6;35,6;35,6;35,6;35,6;35,6
476;35,6;35,6;35,6;35,6;35,6;35,6;35,6
477;35,6;35,6;35,6;35,6;35,6;35,6;35,6
478;35,6;35,6;35,6;35,6;35,6;35,6;35,6
479;35,6;35,6;35,6;35,6;35,6;35,6;35,6
480;35,6;35,6;35,6;35,6;35,6;35,6;35,6
481;35,6;35,6;35,6;35,6;35,6;35,6;35,6
482;35,6;35,6;35,6;35,6;35,6;35,6;35,6
483;35,6;35,6;35,6;35,6;35,6;35,6;35,6
484;35,6;35,6;35,6;35,6;35,6;35,6;35,6
485;35,6;35,6;35,6;35,6;35,6;35,6;35,6
486;35,6;35,6;35,6;35,6;35,6;35,6;35,6
487;35,6;35,6;35,6;35,6;35,6;35,6;35,6
488;35,6;35,6;35,6;35,6;35,6;35,6;35,6
489;35,6;35,6;35,6;35,6;35,6;35,6;35,6
490;35,6;35,6;35,6;35,6;35,6;35,6;35,6
491;35,6;35,6;35,6;35,6;35,6;35,6;35,6
492;35,6;35,6;35,6;35,6;35,6;35,6;35,6
493;35,6;35,6;35,6;35,6;35,6;35,6;35,6
494;35,6;35,6;35,6;35,6;35,6;35,6;35,6
495;35,6;35,6;35,6;35,6;35,6;35,6;35,6
496;35,6;35,6;35,6;35,6;35,6;35,6;35,6
497;35,6;35,6;35,6;35,6;35,6;35,6;35,6
498;35,6;35,6;35,6;35,6;35,6;35,6;35,6
499;35,6;35,6;35,6;35,6;35,6;35,6;35,6
500;35,6;35,6;35,6;35,6;35,6;35,6;35,6
501;35,6;35,6;35,6;35,6;35,6;35,6;35,6
502;35,6;35,6;35,6;35,6;35,6;35,6;35,6
503;35,6;35,6;35,6;35,6;35,6;35,6;35,6
504;35,6;35,6;35,6;35,6;35,6;35,6;35,6
505;35,6;35,6;35,6;35,6;35,6;35,6;35,6
506;35,6;35,6;35,6;35,6;35,6;35,6;35,6
507;35,6;35,6;35,6;35,6;35,6;35,6;35,6
508;35,6;35,6;35,6;35,6;35,6;35,6;35,6
509;35,6;35,6;35,6;35,6;35,6;35,6;35,6
510;35,6;35,6;35,6;35,6;35,6;35,6;35,6
511;35,6;35,6;35,6;35,6;35,6;35,6;35,6
512;35,6;35,6;35,6;35,6;35,6;35,6;35,6
513;35,6;35,6;35,6;35,6;35,6;35,6;35,6
514;35,6;35,6;35,6;35,6;35,6;35,6;35,6
515;35,6;35,6;35,6;35,6;35,6;35,6;35,6
516;35,6;35,6;35,6;35,6;35,6;35,6;35,6
517;35,6;35,6;35,6;35,6;35,6;35,6;35,6
518;35,6;35,6;35,6;35,6;35,6;35,6;35,6
519;35,6;35,6;35,6;35,6;35,6;35,6;35,6
520;35,6;35,6;35,6;35,6;35,6;35,6;35,6
521;35,6;35,6;35,6;35,6;35,6;35,6;35,6
522;35,6;35,6;35,6;35,6;35,6;35,6;35,6
523;35,6;35,6;35,6;35,6;35,6;35,6;35,6
524;35,6;35,6;35,6;35,6;35,6;35,6;35,6
525;35,6;35,6;35,6;35,6;35,6;35,6;35,6
526;35,6;35,6;35,6;35,6;35,6;35,6;35,6
527;35,6;35,6;35,6;35,6;35,6;35,6;35,6
528;35,6;35,6;35,6;35,6;35,6;35,6;35,6
529;35,6;35,6;35,6;35,6;35,6;35,6;35,6
530;35,6;35,6;35,6;35,6;35,6;35,6;35,6
531;35,6;35,6;35,6;35,6;35,6;35,6;35,6
532;35,6;35,6;35,6;35,6;35,6;35,6;35,6
533;35,6;35,6;35,6;35,6;35,6;35,6;35,6
534;35,6;35,6;35,6;35,6;35,6;35,6;35,6
535;35,6;35,6;35,6;35,6;35,6;35,6;35,6
536;35,6;35,6;35,6;35,6;35,6;35,6;35,6
537;35,6;35,6;35,6;35,6;35,6;35,6;35,6
538;35,6;35,6;35,6;35,6;35,6;35,6;35,6
539;35,6;35,6;35,6;35,6;35,6;35,6;35,6
540;35,6;35,6;35,6;35,6;35,6;35,6;35,6
541;35,6;35,6;35,6;35,6;35,6;35,6;35,6
542;35,6;35,6;35,6;35,6;35,6;35,6;35,6
543;35,6;35,6;35,6;35,6;35,6;35,6;35,6
544;35,6;35,6;35,6;35,6;35,6;35,6;35,6
545;35,6;35,6;35,6;35,6;35,6;35,6;35,6
546;35,6;35,6;35,6;35,6;35,6;35,6;35,6
547;35,6;35,6;35,6;35,6;35,6;35,6;35,6
548;35,6;35,6;35,6;35,6;35,6;35,6;35,6
549;35,6;35,6;35,6;35,6;35,6;35,6;35,6
550;35,6;35,6;35,6;35,6;35,6;35,6;35,6
551;35,6;35,6;35,6;35,6;35,6;35,6;35,6
552;35,6;35,6;35,6;35,6;35,6;35,6;35,6
553;35,6;35,6;35,6;35,6;35,6;35,6;35,6
554;35,6;35,6;35,6;35,6;35,6;35,6;35,6
555;35,6;35,6;35,6;35,6;35,6;35,6;35,6
556;35,6;35,6;35,6;35,6;35,6;35,6;35,6
557;35,6;35,6;35,6;35,6;35,6;35,6;35,6
558;35,6;35,6;35,6;35,6;35,6;35,6;35,6
559;35,6;35,6;35,6;35,6;35,6;35,6;35,6
560;35,6;35,6;35,6;35,6;35,6;35,6;35,6
561;35,6;35,6;35,6;35,6;35,6;35,6;35,6
562;35,6;35,6;35,6;35,6;35,6;35,6;35,6
563;35,6;35,6;35,6;35,6;35,6;35,6;35,6
564;35,6;35,6;35,6;35,6;35,6;35,6;35,6
565;35,6;35,6;35,6;35,6;35,6;35,6;35,6
566;35,6;35,6;35,6;35,6;35,6;35,6;35,6
567;35,6;35,6;35,6;35,6;35,6;35,6;35,6
568;35,6;35,6;35,6;35,6;35,6;35,6;35,6
569;35,6;35,6;35,6;35,6;35,6;35,6;35,6
570;35,6;35,6;35,6;35,6;35,6;35,6;35,6
571;35,6;35,6;35,6;35,6;35,6;35,6;35,6
572;35,6;35,6;35,6;35,6;35,6;35,6;35,6
573;35,6;35,6;35,6;35,6;35,6;35,6;35,6
574;35,6;35,6;35,6;35,6;35,6;35,6;35,6
575;35,6;35,6;35,6;35,6;35,6;35,6;35,6
576;35,6;35,6;35,6;35,6;35,6;35,6;35,6
577;35,6;35,6;35,6;35,6;35,6;35,6;35,6
578;35,6;35,6;35,6;35,6;35,6;35,6;35,6
579;35,6;35,6;35,6;35,6;35,6;35,6;35,6
580;35,6;35,6;35,6;35,6;35,6;35,6;35,6
581;35,6;35,6;35,6;35,6;35,6;35,6;35,6
582;35,6;35,6;35,6;35,6;35,6;35,6;35,6
583;35,6;35,6;35,6;35,6;35,6;35,6;35,6
584;35,6;35,6;35,6;35,6;35,6;35,6;35,6
585;35,6;35,6;35,6;35,6;35,6;35,6;35,6
586;35,6;35,6;35,6;35,6;35,6;35,6;35,6
587;35,6;35,6;35,6;35,6;35,6;35,6;35,6
588;35,6;35,6;35,6;35,6;35,6;35,6;35,6
589;35,6;35,6;35,6;35,6;35,6;35,6;35,6
590;35,6;35,6;35,6;35,6;35,6;35,6;35,6
591;35,6;35,6;35,6;35,6;35,6;35,6;35,6
592;35,6;35,6;35,6;35,6;35,6;35,6;35,6
593;35,6;35,6;35,6;35,6;35,6;35,6;35,6
594;35,6;35,6;35,6;35,6;35,6;35,6;35,6
595;35,6;35,6;35,6;35,6;35,6;35,6;35,6
596;35,6;35,6;35,6;35,6;35,6;35,6;35,6
597;35,6;35,6;35,6;35,6;35,6;35,6;35,6
598;35,6;35,6;35,6;35,6;35,6;35,6;35,6
599;35,6;35,6;35,6;35,6;35,6;35,6;35,6
600;35,6;35,6;35,6;35,6;35,6;35,6;35,6
601;35,6;35,6;35,6;35,6;35,6;35,6;35,6
602;35,6;35,6;35,6;35,6;35,6;35,6;35,6
603;35,6;35,6;35,6;35,6;35,6;35,6;35,6
604;35,6;35,6;35,6;35,6;35,6;35,6;35,6
605;35,6;35,6;35,6;35,6;35,6;35,6;35,6
606;35,6;35,6;35,6;35,6;35,6;35,6;35,6
607;35,6;35,6;35,6;35,6;35,6;35,6;35,6
608;35,6;35,6;35,6;35,6;35,6;35,6;35,6
609;35,6;35,6;35,6;35,6;35,6;35,6;35,6
610;35,6;35,6;35,6;35,6;35,6;35,6;35,6
611;35,6;35,6;35,6;35,6;35,6;35,6;35,6
612;35,6;35,6;35,6;35,6;35,6;35,6;35,6
613;35,6;35,6;35,6;35,6;35,6;35,6;35,6
614;35,6;35,6;35,6;35,6;35,6;35,6;35,6
615;35,6;35,6;35,6;35,6;35,6;35,6;35,6
616;35,6;35,6;35,6;35,6;35,6;35,6;35,6
617;35,6;35,6;35,6;35,6;35,6;35,6;35,6
618;35,6;35,6;35,6;35,6;35,6;35,6;35,6
619;35,6;35,6;35,6;35,6;35,6;35,6;35,6
620;35,6;35,6;35,6;35,6;35,6;35,6;35,6
621;35,6;35,6;35,6;35,6;35,6;35,6;35,6
622;35,6;35,6;35,6;35,6;35,6;35,6;35,6
623;35,6;35,6;35,6;35,6;35,6;35,6;35,6
624;35,6;35,6;35,6;35,6;35,6;35,6;35,6
625;35,6;35,6;35,6;35,6;35,6;35,6;35,6
626;35,6;35,6;35,6;35,6;35,6;35,6;35,6
627;35,6;35,6;35,6;35,6;35,6;35,6;35,6
628;35,6;35,6;35,6;35,6;35,6;35,6;35,6
629;35,6;35,6;35,6;35,6;35,6;35,6;35,6
630;35,6;35,6;35,6;35,6;35,6;35,6;35,6
631;35,6;35,6;35,6;35,6;35,6;35,6;35,6
632;35,6;35,6;35,6;35,6;35,6;35,6;35,6
633;35,6;35,6;35,6;35,6;35,6;35,6;35,6
634;35,6;35,6;35,6;35,6;35,6;35,6;35,6
635;35,6;35,6;35,6;35,6;35,6;35,6;35,6
636;35,6;35,6;35,6;35,6;35,6;35,6;35,6
637;35,6;35,6;35,6;35,6;35,6;35,6;35,6
638;35,6;35,6;35,6;35,6;35,6;35,6;35,6
639;35,6;35,6;35,6;35,6;35,6;35,6;35,6
640;35,6;35,6;35,6;35,6;35,6;35,6;35,6
641;35,6;35,6;35,6;35,6;35,6;35,6;35,6
642;35,6;35,6;35,6;35,6;35,6;35,6;35,6
643;35,6;35,6;35,6;35,6;35,6;35,6;35,6
644;35,6;35,6;35,6;35,6;35,6;35,6;35,6
645;35,6;35,6;35,6;35,6;35,6;35,6;35,6
646;35,6;35,6;35,6;35,6;35,6;35,6;35,6
647;35,6;35,6;35,6;35,6;35,6;35,6;35,6
648;35,6;35,6;35,6;35,6;35,6;35,6;35,6
649;35,6;35,6;35,6;35,6;35,6;35,6;35,6
650;35,6;35,6;35,6;35,6;35,6;35,6;35,6
651;35,6;35,6;35,6;35,6;35,6;35,6;35,6
652;35,6;35,6;35,6;35,6;35,6;35,6;35,6
653;35,6;35,6;35,6;35,6;35,6;35,6;35,6
654;35,6;35,6;35,6;35,6;35,6;35,6;35,6
655;35,6;35,6;35,6;35,6;35,6;35,6;35,6
656;35,6;35,6;35,6;35,6;35,6;35,6;35,6
657;35,6;35,6;35,6;35,6;35,6;35,6;35,6
658;35,6;35,6;35,6;35,6;35,6;35,6;35,6
659;35,6;35,6;35,6;35,6;35,6;35,6;35,6
660;35,6;35,6;35,6;35,6;35,6;35,6;35,6
661;35,6;35,6;35,6;35,6;35,6;35,6;35,6
662;35,6;35,6;35,6;35,6;35,6;35,6;35,6
663;35,6;35,6;35,6;35,6;35,6;35,6;35,6
664;35,6;35,6;35,6;35,6;35,6;35,6;35,6
665;35,6;35,6;35,6;35,6;35,6;35,6;35,6
666;35,6;35,6;35,6;35,6;35,6;35,6;35,6
667;35,6;35,6;35,6;35,6;35,6;35,6;35,6
668;35,6;35,6;35,6;35,6;35,6;35,6;35,6
669;35,6;35,6;35,6;35,6;35,6;35,6;35,6
670;35,6;35,6;35,6;35,6;35,6;35,6;35,6
671;35,6;35,6;35,6;35,6;35,6;35,6;35,6
672;35,6;35,6;35,6;35,6;35,6;35,6;35,6
673;35,6;35,6;35,6;35,6;35,6;35,6;35,6
674;35,6;35,6;35,6;35,6;35,6;35,6;35,6
675;35,6;35,6;35,6;35,6;35,6;35,6;35,6
676;35,6;35,6;35,6;35,6;35,6;35,6;35,6
677;35,6;35,6;35,6;35,6;35,6;35,6;35,6
678;35,6;35,6;35,6;35,6;35,6;35,6;35,6
679;35,6;35,6;35,6;35,6;35,6;35,6;35,6
680;35,6;35,6;35,6;35,6;35,6;35,6;35,6
681;35,6;35,6;35,6;35,6;35,6;35,6;35,6
682;35,6;35,6;35,6;35,6;35,6;35,6;35,6
683;35,6;35,6;35,6;35,6;35,6;35,6;35,6
684;35,6;35,6;35,6;35,6;35,6;35,6;35,6
685;35,6;35,6;35,6;35,6;35,6;35,6;35,6
686;35,6;35,6;35,6;35,6;35,6;35,6;35,6
687;35,6;35,6;35,6;35,6;35,6;35,6;35,6
688;35,6;35,6;35,6;35,6;35,6;35,6;35,6
689;35,6;35,6;35,6;35,6;35,6;35,6;35,6
690;35,6;35,6;35,6;35,6;35,6;35,6;35,6
691;35,6;35,6;35,6;35,6;35,6;35,6;35,6
692;35,6;35,6;35,6;35,6;35,6;35,6;35,6
693;35,6;35,6;35,6;35,6;35,6;35,6;35,6
694;35,6;35,6;35,6;35,6;35,6;35,6;35,6
695;35,6;35,6;35,6;35,6;35,6;35,6;35,6
696;35,6;35,6;35,6;35,6;35,6;35,6;35,6
697;35,6;35,6;35,6;35,6;35,6;35,6;35,6
698;35,6;35,6;35,6;35,6;35,6;35,6;35,6
699;35,6;35,6;35,6;35,6;35,6;35,6;35,6
700;35,6;35,6;35,6;35,6;35,6;35,6;35,6
701;35,6;35,6;35,6;35,6;35,6;35,6;35,6
702;35,6;35,6;35,6;35,6;35,6;35,6;35,6
703;35,6;35,6;35,6;35,6;35,6;35,6;35,6
704;35,6;35,6;35,6;35,6;35,6;35,6;35,6
705;35,6;35,6;35,6;35,6;35,6;35,6;35,6
706;35,6;35,6;35,6;35,6;35,6;35,6;35,6
707;35,6;35,6;35,6;35,6;35,6;35,6;35,6
708;35,6;35,6;35,6;35,6;35,6;35,6;35,6
709;35,6;35,6;35,6;35,6;35,6;35,6;35,6
710;35,6;35,6;35,6;35,6;35,6;35,6;35,6
711;35,6;35,6;35,6;35,6;35,6;35,6;35,6
712;35,6;35,6;35,6;35,6;35,6;35,6;35,6
713;35,6;35,6;35,6;35,6;35,6;35,6;35,6
714;35,6;35,6;35,6;35,6;35,6;35,6;35,6
715;35,6;35,6;35,6;35,6;35,6;35,6;35,6
716;35,6;35,6;35,6;35,6;35,6;35,6;35,6
717;35,6;35,6;35,6;35,6;35,6;35,6;35,6
718;35,6;35,6;35,6;35,6;35,6;35,6;35,6
719;35,6;35,6;35,6;35,6;35,6;35,6;35,6
720;35,6;35,6;35,6;35,6;35,6;35,6;35,6
721;35,6;35,6;35,6;35,6;35,6;35,6;35,6
722;35,6;35,6;35,6;35,6;35,6;35,6;35,6
723;35,6;35,6;35,6;35,6;35,6;35,6;35,6
724;35,6;35,6;35,6;35,6;35,6;35,6;35,6
725;35,6;35,6;35,6;35,6;35,6;35,6;35,6
726;35,6;35,6;35,6;35,6;35,6;35,6;35,6
727;35,6;35,6;35,6;35,6;35,6;35,6;35,6
728;35,6;35,6;35,6;35,6;35,6;35,6;35,6
729;35,6;35,6;35,6;35,6;35,6;35,6;35,6
730;35,6;35,6;35,6;35,6;35,6;35,6;35,6
731;35,6;35,6;35,6;35,6;35,6;35,6;35,6
732;35,6;35,6;35,6;35,6;35,6;35,6;35,6
733;35,6;35,6;35,6;35,6;35,6;35,6;35,6
734;35,6;35,6;35,6;35,6;35,6;35,6;35,6
735;35,6;35,6;35,6;35,6;35,6;35,6;35,6
736;35,6;35,6;35,6;35,6;35,6;35,6;35,6
737;35,6;35,6;35,6;35,6;35,6;35,6;35,6
738;35,6;35,6;35,6;35,6;35,6;35,6;35,6
739;35,6;35,6;35,6;35,6;35,6;35,6;35,6
740;35,6;35,6;35,6;35,6;35,6;35,6;35,6
741;35,6;35,6;35,6;35,6;35,6;35,6;35,6
742;35,6;35,6;35,6;35,6;35,6;35,6;35,6
743;35,6;35,6;35,6;35,6;35,6;35,6;35,6
744;35,6;35,6;35,6;35,6;35,6;35,6;35,6
745;35,6;35,6;35,6;35,6;35,6;35,6;35,6
746;35,6;35,6;35,6;35,6;35,6;35,6;35,6
747;35,6;35,6;35,6;35,6;35,6;35,6;35,6
748;35,6;35,6;35,6;35,6;35,6;35,6;35,6
749;35,6;35,6;35,6;35,6;35,6;35,6;35,6
750;35,6;35,6;35,6;35,6;35,6;35,6;35,6
751;35,6;35,6;35,6;35,6;35,6;35,6;35,6
752;35,6;35,6;35,6;35,6;35,6;35,6;35,6
753;35,6;35,6;35,6;35,6;35,6;35,6;35,6
754;35,6;35,6;35,6;35,6;35,6;35,6;35,6
755;35,6;35,6;35,6;35,6;35,6;35,6;35,6
756;35,6;35,6;35,6;35,6;35,6;35,6;35,6
757;35,6;35,6;35,6;35,6;35,6;35,6;35,6
758;35,6;35,6;35,6;35,6;35,6;35,6;35,6
759;35,6;35,6;35,6;35,6;35,6;35,6;35,6
760;35,6;35,6;35,6;35,6;35,6;35,6;35,6
761;35,6;35,6;35,6;35,6;35,6;35,6;35,6
762;35,6;35,6;35,6;35,6;35,6;35,6;35,6
763;35,6;35,6;35,6;35,6;35,6;35,6;35,6
764;35,6;35,6;35,6;35,6;35,6;35,6;35,6
765;35,6;35,6;35,6;35,6;35,6;35,6;35,6
766;35,6;35,6;35,6;35,6;35,6;35,6;35,6
767;35,6;35,6;35,6;35,6;35,6;35,6;35,6
768;35,6;35,6;35,6;35,6;35,6;35,6;35,6
769;35,6;35,6;35,6;35,6;35,6;35,6;35,6
770;35,6;35,6;35,6;35,6;35,6;35,6;35,6
771;35,6;35,6;35,6;35,6;35,6;35,6;35,6
772;35,6;35,6;35,6;35,6;35,6;35,6;35,6
773;35,6;35,6;35,6;35,6;35,6;35,6;35,6
774;35,6;35,6;35,6;35,6;35,6;35,6;35,6
775;35,6;35,6;35,6;35,6;35,6;35,6;35,6
776;35,6;35,6;35,6;35,6;35,6;35,6;35,6
777;35,6;35,6;35,6;35,6;35,6;35,6;35,6
778;35,6;35,6;35,6;35,6;35,6;35,6;35,6
779;35,6;35,6;35,6;35,6;35,6;35,6;35,6
780;35,6;35,6;35,6;35,6;35,6;35,6;35,6
781;35,6;35,6;35,6;35,6;35,6;35,6;35,6
782;35,6;35,6;35,6;35,6;35,6;35,6;35,6
783;35,6;35,6;35,6;35,6;35,6;35,6;35,6
784;35,6;35,6;35,6;35,6;35,6;35,6;35,6
785;35,6;35,6;35,6;35,6;35,6;35,6;35,6
786;35,6;35,6;35,6;35,6;35,6;35,6;35,6
787;35,6;35,6;35,6;35,6;35,6;35,6;35,6
788;35,6;35,6;35,6;35,6;35,6;35,6;35,6
789;35,6;35,6;35,6;35,6;35,6;35,6;35,6
790;35,6;35,6;35,6;35,6;35,6;35,6;35,6
791;35,6;35,6;35,6;35,6;35,6;35,6;35,6
792;35,6;35,6;35,6;35,6;35,6;35,6;35,6
793;35,6;35,6;35,6;35,6;35,6;35,6;35,6
794;35,6;35,6;35,6;35,6;35,6;35,6;35,6
795;35,6;35,6;35,6;35,6;35,6;35,6;35,6
796;35,6;35,6;35,6;35,6;35,6;35,6;35,6
797;35,6;35,6;35,6;35,6;35,6;35,6;35,6
798;35,6;35,6;35,6;35,6;35,6;35,6;35,6
799;35,6;35,6;35,6;35,6;35,6;35,6;35,6
800;35,6;35,6;35,6;35,6;35,6;35,6;35,6
801;35,6;35,6;35,6;35,6;35,6;35,6;35,6
802;35,6;35,6;35,6;35,6;35,6;35,6;35,6
803;35,6;35,6;35,6;35,6;35,6;35,6;35,6
804;35,6;35,6;35,6;35,6;35,6;35,6;35,6
805;35,6;35,6;35,6;35,6;35,6;35,6;35,6
806;35,6;35,6;35,6;35,6;35,6;35,6;35,6
807;35,6;35,6;35,6;35,6;35,6;35,6;35,6
808;35,6;35,6;35,6;35,6;35,6;35,6;35,6
809;35,6;35,6;35,6;35,6;35,6;35,6;35,6
810;35,6;35,6;35,6;35,6;35,6;35,6;35,6
811;35,6;35,6;35,6;35,6;35,6;35,6;35,6
812;35,6;35,6;35,6;35,6;35,6;35,6;35,6
813;35,6;35,6;35,6;35,6;35,6;35,6;35,6
814;35,6;35,6;35,6;35,6;35,6;35,6;35,6
815;35,6;35,6;35,6;35,6;35,6;35,6;35,6
816;35,6;35,6;35,6;35,6;35,6;35,6;35,6
817;35,6;35,6;35,6;35,6;35,6;35,6;35,6
818;35,6;35,6;35,6;35,6;35,6;35,6;35,6
819;35,6;35,6;35,6;35,6;35,6;35,6;35,6
820;35,6;35,6;35,6;35,6;35,6;35,6;35,6
821;35,6;35,6;35,6;35,6;35,6;35,6;35,6
822;35,6;35,6;35,6;35,6;35,6;35,6;35,6
823;35,6;35,6;35,6;35,6;35,6;35,6;35,6
824;35,6;35,6;35,6;35,6;35,6;35,6;35,6
825;35,6;35,6;35,6;35,6;35,6;35,6;35,6
826;35,6;35,6;35,6;35,6;35,6;35,6;35,6
827;35,6;35,6;35,6;35,6;35,6;35,6;35,6
828;35,6;35,6;35,6;35,6;35,6;35,6;35,6
829;35,6;35,6;35,6;35,6;35,6;35,6;35,6
830;35,6;35,6;35,6;35,6;35,6;35,6;35,6
831;35,6;35,6;35,6;35,6;35,6;35,6;35,6
832;35,6;35,6;35,6;35,6;35,6;35,6;35,6
833;35,6;35,6;35,6;35,6;35,6;35,6;35,6
834;35,6;35,6;35,6;35,6;35,6;35,6;35,6
835;35,6;35,6;35,6;35,6;35,6;35,6;35,6
836;35,6;35,6;35,6;35,6;35,6;35,6;35,6
837;35,6;35,6;35,6;35,6;35,6;35,6;35,6
838;35,6;35,6;35,6;35,6;35,6;35,6;35,6
839;35,6;35,6;35,6;35,6;35,6;35,6;35,6
840;35,6;35,6;35,6;35,6;35,6;35,6;35,6
841;35,6;35,6;35,6;35,6;35,6;35,6;35,6
842;35,6;35,6;35,6;35,6;35,6;35,6;35,6
843;35,6;35,6;35,6;35,6;35,6;35,6;35,6
844;35,6;35,6;35,6;35,6;35,6;35,6;35,6
845;35,6;35,6;35,6;35,6;35,6;35,6;35,6
846;35,6;35,6;35,6;35,6;35,6;35,6;35,6
847;35,6;35,6;35,6;35,6;35,6;35,6;35,6
848;35,6;35,6;35,6;35,6;35,6;35,6;35,6
849;35,6;35,6;35,6;35,6;35,6;35,6;35,6
850;35,6;35,6;35,6;35,6;35,6;35,6;35,6
851;35,6;35,6;35,6;35,6;35,6;35,6;35,6
852;35,6;35,6;35,6;35,6;35,6;35,6;35,6
853;35,6;35,6;35,6;35,6;35,6;35,6;35,6
854;35,6;35,6;35,6;35,6;35,6;35,6;35,6
855;35,6;35,6;35,6;35,6;35,6;35,6;35,6
856;35,6;35,6;35,6;35,6;35,6;35,6;35,6
857;35,6;35,6;35,6;35,6;35,6;35,6;35,6
858;35,6;35,6;35,6;35,6;35,6;35,6;35,6
859;35,6;35,6;35,6;35,6;35,6;35,6;35,6
860;35,6;35,6;35,6;35,6;35,6;35,6;35,6
861;35,6;35,6;35,6;35,6;35,6;35,6;35,6
862;35,6;35,6;35,6;35,6;35,6;35,6;35,6
863;35,6;35,6;35,6;35,6;35,6;35,6;35,6
864;35,6;35,6;35,6;35,6;35,6;35,6;35,6
865;35,6;35,6;35,6;35,6;35,6;35,6;35,6
866;35,6;35,6;35,6;35,6;35,6;35,6;35,6
867;35,6;35,6;35,6;35,6;35,6;35,6;35,6
868;35,6;35,6;35,6;35,6;35,6;35,6;35,6
869;35,6;35,6;35,6;35,6;35,6;35,6;35,6
870;35,6;35,6;35,6;35,6;35,6;35,6;35,6
871;35,6;35,6;35,6;35,6;35,6;35,6;35,6
872;35,6;35,6;35,6;35,6;35,6;35,6;35,6
873;35,6;35,6;35,6;35,6;35,6;35,6;35,6
874;35,6;35,6;35,6;35,6;35,6;35,6;35,6
875;35,6;35,6;35,6;35,6;35,6;35,6;35,6
876;35,6;35,6;35,6;35,6;35,6;35,6;35,6
877;35,6;35,6;35,6;35,6;35,6;35,6;35,6
878;35,6;35,6;35,6;35,6;35,6;35,6;35,6
879;35,6;35,6;35,6;35,6;35,6;35,6;35,6
880;35,6;35,6;35,6;35,6;35,6;35,6;35,6
881;35,6;35,6;35,6;35,6;35,6;35,6;35,6
882;35,6;35,6;35,6;35,6;35,6;35,6;35,6
883;35,6;35,6;35,6;35,6;35,6;35,6;35,6
884;35,6;35,6;35,6;35,6;35,6;35,6;35,6
885;35,6;35,6;35,6;35,6;35,6;35,6;35,6
886;35,6;35,6;35,6;35,6;35,6;35,6;35,6
887;35,6;35,6;35,6;35,6;35,6;35,6;35,6
888;35,6;35,6;35,6;35,6;35,6;35,6;35,6
889;35,6;35,6;35,6;35,6;35,6;35,6;35,6
890;35,6;35,6;35,6;35,6;35,6;35,6;35,6
891;35,6;35,6;35,6;35,6;35,6;35,6;35,6
892;35,6;35,6;35,6;35,6;35,6;35,6;35,6
893;35,6;35,6;35,6;35,6;35,6;35,6;35,6
894;35,6;35,6;35,6;35,6;35,6;35,6;35,6
895;35,6;35,6;35,6;35,6;35,6;35,6;35,6
896;35,6;35,6;35,6;35,6;35,6;35,6;35,6
897;35,6;35,6;35,6;35,6;35,6;35,6;35,6
898;35,6;35,6;35,6;35,6;35,6;35,6;35,6
899;35,6;35,6;35,6;35,6;35,6;35,6;35,6
900;35,6;35,6;35,6;35,6;35,6;35,6;35,6
901;35,6;35,6;35,6;35,6;35,6;35,6;35,6
902;35,6;35,6;35,6;35,6;35,6;35,6;35,6
903;35,6;35,6;35,6;35,6;35,6;35,6;35,6
904;35,6;35,6;35,6;35,6;35,6;35,6;35,6
905;35,6;35,6;35,6;35,6;35,6;35,6;35,6
906;35,6;35,6;35,6;35,6;35,6;35,6;35,6
907;35,6;35,6;35,6;35,6;35,6;35,6;35,6
908;35,6;35,6;35,6;35,6;35,6;35,6;35,6
909;35,6;35,6;35,6;35,6;35,6;35,6;35,6
910;35,6;35,6;35,6;35,6;35,6;35,6;35,6
911;35,6;35,6;35,6;35,6;35,6;35,6;35,6
912;35,6;35,6;35,6;35,6;35,6;35,6;35,6
913;35,6;35,6;35,6;35,6;35,6;35,6;35,6
914;35,6;35,6;35,6;35,6;35,6;35,6;35,6
915;35,6;35,6;35,6;35,6;35,6;35,6;35,6
916;35,6;35,6;35,6;35,6;35,6;35,6;35,6
917;35,6;35,6;35,6;35,6;35,6;35,6;35,6
918;35,6;35,6;35,6;35,6;35,6;35,6;35,6
919;35,6;35,6;35,6;35,6;35,6;35,6;35,6
920;35,6;35,6;35,6;35,6;35,6;35,6;35,6
921;35,6;35,6;35,6;35,6;35,6;35,6;35,6
922;35,6;35,6;35,6;35,6;35,6;35,6;35,6
923;35,6;35,6;35,6;35,6;35,6;35,6;35,6
924;35,6;35,6;35,6;35,6;35,6;35,6;35,6
925;35,6;35,6;35,6;35,6;35,6;35,6;35,6
